"seqnames","start","end","width","strand","specimen","refgenome","patient","celltype","timepoint","count","posid","estAbund","relAbund","relRank","in_gene","in_geneOrt","nearest_geneDist","nearest_gene","nearest_geneOrt","gene_id_wo_annot","gene_id"
"chr18",71227151,71227151,1,"-","GTSP1207","hg38","p03712-04","PBMC","d21",1,"chr18-71227151",1,0.00098135426889107,585,"FALSE",NA,292812,"LINC01541","-","LINC01541","LINC01541"
"chr18",74667721,74667721,1,"+","GTSP1207","hg38","p03712-04","PBMC","d21",1209,"chr18+74667721",1,0.00098135426889107,585,"ZNF407","+",36759,"ZNF407","+","ZNF407","ZNF407*"
"chr22",12352815,12352815,1,"-","GTSP1207","hg38","p03712-04","PBMC","d21",6,"chr22-12352815",1,0.00098135426889107,585,"FALSE",NA,396281,"LOC102723769","+","LOC102723769","LOC102723769"
"chr22",12511336,12511336,1,"+","GTSP1207","hg38","p03712-04","PBMC","d21",2,"chr22+12511336",1,0.00098135426889107,585,"FALSE",NA,554802,"LOC102723769","+","LOC102723769","LOC102723769"
"chr22",19054085,19054085,1,"-","GTSP1207","hg38","p03712-04","PBMC","d21",812,"chr22-19054085",2,0.00196270853778214,106,"DGCR2","-",-17804,"DGCR2","-","DGCR2","DGCR2*"
"chr22",24035225,24035225,1,"+","GTSP1207","hg38","p03712-04","PBMC","d21",901,"chr22+24035225",2,0.00196270853778214,106,"CABIN1","+",23856,"CABIN1","+","CABIN1","CABIN1*"
"chr22",30965772,30965772,1,"+","GTSP1207","hg38","p03712-04","PBMC","d21",792,"chr22+30965772",1,0.00098135426889107,585,"MORC2","-",2515,"MORC2","-","MORC2","MORC2*"
"chr22",31803891,31803891,1,"+","GTSP1207","hg38","p03712-04","PBMC","d21",1363,"chr22+31803891",2,0.00196270853778214,106,"DEPDC5","+",-12100,"DEPDC5","+","DEPDC5","DEPDC5*"
"chr22",33064338,33064338,1,"+","GTSP1207","hg38","p03712-04","PBMC","d21",1,"chr22+33064338",1,0.00098135426889107,585,"FALSE",NA,-5947,"SYN3","-","SYN3","SYN3"
"chr22",38499661,38499661,1,"-","GTSP1207","hg38","p03712-04","PBMC","d21",4,"chr22-38499661",1,0.00098135426889107,585,"DDX17","-",6679,"DDX17","-","DDX17","DDX17*"
"chr22",39509740,39509740,1,"+","GTSP1207","hg38","p03712-04","PBMC","d21",3,"chr22+39509740",1,0.00098135426889107,585,"MIEF1","+",-4484,"MIEF1","+","MIEF1","MIEF1*"
"chr22",40243139,40243139,1,"+","GTSP1207","hg38","p03712-04","PBMC","d21",3,"chr22+40243139",1,0.00098135426889107,585,"TNRC6B","+",65215,"TNRC6B","+","TNRC6B","TNRC6B*"
"chr22",41156652,41156652,1,"+","GTSP1207","hg38","p03712-04","PBMC","d21",62,"chr22+41156652",1,0.00098135426889107,585,"EP300","+",-23425,"EP300","+","EP300","EP300*~"
"chr22",45220240,45220240,1,"+","GTSP1207","hg38","p03712-04","PBMC","d21",1,"chr22+45220240",1,0.00098135426889107,585,"KIAA0930","-",20529,"KIAA0930","-","KIAA0930","KIAA0930*"
"chr22",46984154,46984154,1,"+","GTSP1207","hg38","p03712-04","PBMC","d21",3,"chr22+46984154",1,0.00098135426889107,585,"TBC1D22A","+",-191545,"TBC1D22A","+","TBC1D22A","TBC1D22A*"
"chrY",12818107,12818107,1,"+","GTSP1207","hg38","p03712-04","PBMC","d21",2649,"chrY+12818107",1,0.00098135426889107,585,"USP9Y","+",-42736,"USP9Y","+","USP9Y","USP9Y*"
"chrY",16535895,16535895,1,"+","GTSP1207","hg38","p03712-04","PBMC","d21",1,"chrY+16535895",1,0.00098135426889107,585,"FALSE",NA,-965062,"FAM41AY2,FAM41AY1","+","FAM41AY2","FAM41AY2"
"chrY",19723476,19723476,1,"-","GTSP1207","hg38","p03712-04","PBMC","d21",914,"chrY-19723476",2,0.00196270853778214,106,"KDM5D","-",-18062,"KDM5D","-","KDM5D","KDM5D*"
"chrY",21253442,21253442,1,"+","GTSP1207","hg38","p03712-04","PBMC","d21",1,"chrY+21253442",1,0.00098135426889107,585,"FALSE",NA,129531,"PRORY","-","PRORY","PRORY"
"chrY",23061466,23061466,1,"+","GTSP1207","hg38","p03712-04","PBMC","d21",1,"chrY+23061466",1,0.00098135426889107,585,"FALSE",NA,56003,"BPY2,BPY2C,BPY2B","+","BPY2","BPY2"
"chr16_KI270854v1_alt",31037,31037,1,"+","GTSP1207","hg38","p03712-04","PBMC","d21",1,"chr16_KI270854v1_alt+31037",1,0.00098135426889107,585,"RAB11FIP3","+",6224,"RAB11FIP3","+","RAB11FIP3","RAB11FIP3*"
"chr15_KI270905v1_alt",2783267,2783267,1,"+","GTSP1207","hg38","p03712-04","PBMC","d21",56,"chr15_KI270905v1_alt+2783267",15,0.014720314033366,8,"FALSE",NA,-53679,"GOLGA8O,GOLGA8N","+","GOLGA8O","GOLGA8O"
"chr4_KI270896v1_alt",334434,334434,1,"+","GTSP1207","hg38","p03712-04","PBMC","d21",6,"chr4_KI270896v1_alt+334434",2,0.00196270853778214,106,"FALSE",NA,27464,"FRG2","-","FRG2","FRG2"
"chr16_KI270853v1_alt",268389,268389,1,"+","GTSP1207","hg38","p03712-04","PBMC","d21",1,"chr16_KI270853v1_alt+268389",1,0.00098135426889107,585,"FALSE",NA,-954,"PLA2G10","-","PLA2G10","PLA2G10"
"chr6_GL000250v2_alt",3095973,3095973,1,"+","GTSP1207","hg38","p03712-04","PBMC","d21",1,"chr6_GL000250v2_alt+3095973",1,0.00098135426889107,585,"MSH5-SAPCD1,SAPCD1","+",366,"SAPCD1","+","MSH5-SAPCD1","MSH5-SAPCD1*"
"chr19_GL949752v1_alt",411861,411861,1,"+","GTSP1207","hg38","p03712-04","PBMC","d21",1,"chr19_GL949752v1_alt+411861",1,0.00098135426889107,585,"LAIR2","+",-3547,"LAIR2","+","LAIR2","LAIR2*"
"chr19_GL949747v2_alt",343361,343361,1,"-","GTSP1207","hg38","p03712-04","PBMC","d21",3,"chr19_GL949747v2_alt-343361",1,0.00098135426889107,585,"LAIR1","-",3157,"LAIR1","-","LAIR1","LAIR1*"
"chr1_KI270765v1_alt",82989,82989,1,"-","GTSP1207","hg38","p03712-04","PBMC","d21",1,"chr1_KI270765v1_alt-82989",1,0.00098135426889107,585,"FALSE",NA,-19751,"RNVU1-11","-","RNVU1-11","RNVU1-11"
"chr2_KI270770v1_alt",80130,80130,1,"+","GTSP1207","hg38","p03712-04","PBMC","d21",1,"chr2_KI270770v1_alt+80130",1,0.00098135426889107,585,"LINC01115","-",2063,"LINC01115","-","LINC01115","LINC01115*"
"chr1",756132,756132,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",1,"chr1+756132",1,0.000440917107583774,2104,"FALSE",NA,8732,"LOC100288069","-","LOC100288069","LOC100288069"
"chr1",1258852,1258852,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",2,"chr1-1258852",1,0.000440917107583774,2104,"UBE2J2","-",-4941,"UBE2J2","-","UBE2J2","UBE2J2*"
"chr1",1264723,1264723,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",10,"chr1-1264723",1,0.000440917107583774,2104,"UBE2J2","-",9131,"UBE2J2","-","UBE2J2","UBE2J2*"
"chr1",1388599,1388599,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",33,"chr1+1388599",3,0.00132275132275132,15,"CCNL2","-",-2889,"CCNL2","-","CCNL2","CCNL2*"
"chr1",1391963,1391963,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",1281,"chr1-1391963",1,0.000440917107583774,2104,"CCNL2","-",-6253,"CCNL2","-","CCNL2","CCNL2*"
"chr1",1395094,1395094,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",16,"chr1+1395094",1,0.000440917107583774,2104,"CCNL2","-",-2807,"CCNL2","-","CCNL2","CCNL2*"
"chr1",1474162,1474162,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",333,"chr1+1474162",1,0.000440917107583774,2104,"ATAD3B","+",2408,"ATAD3B","+","ATAD3B","ATAD3B*"
"chr1",1515222,1515222,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",1,"chr1+1515222",1,0.000440917107583774,2104,"ATAD3A","+",2693,"ATAD3A","+","ATAD3A","ATAD3A*"
"chr1",1528293,1528293,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",1315,"chr1-1528293",1,0.000440917107583774,2104,"ATAD3A","+",-6394,"ATAD3A","+","ATAD3A","ATAD3A*"
"chr1",1568846,1568846,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",1536,"chr1+1568846",1,0.000440917107583774,2104,"SSU72","-",6036,"SSU72","-","SSU72","SSU72*"
"chr1",1662844,1662844,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",27,"chr1+1662844",1,0.000440917107583774,2104,"SLC35E2B","-",-1367,"SLC35E2B","-","SLC35E2B","SLC35E2B*"
"chr1",1731549,1731549,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",7,"chr1-1731549",1,0.000440917107583774,2104,"SLC35E2","-",-4165,"SLC35E2","-","SLC35E2","SLC35E2*"
"chr1",1798527,1798527,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",1074,"chr1-1798527",1,0.000440917107583774,2104,"GNB1","-",-13243,"GNB1","-","GNB1","GNB1*"
"chr1",1805868,1805868,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",10,"chr1-1805868",1,0.000440917107583774,2104,"GNB1","-",-20584,"GNB1","-","GNB1","GNB1*"
"chr1",1824980,1824980,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",401,"chr1-1824980",1,0.000440917107583774,2104,"GNB1","-",-39696,"GNB1","-","GNB1","GNB1*"
"chr1",1882404,1882404,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",8,"chr1+1882404",1,0.000440917107583774,2104,"GNB1","-",8713,"GNB1","-","GNB1","GNB1*"
"chr1",2197369,2197369,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",12,"chr1+2197369",1,0.000440917107583774,2104,"FAAP20","-",-7821,"FAAP20","-","FAAP20","FAAP20*"
"chr1",3848582,3848582,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",1,"chr1-3848582",1,0.000440917107583774,2104,"CEP104","-",8651,"CEP104","-","CEP104","CEP104*"
"chr1",5427298,5427298,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",14,"chr1+5427298",1,0.000440917107583774,2104,"FALSE",NA,-136772,"MIR4417","+","MIR4417","MIR4417"
"chr1",6594967,6594967,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",77,"chr1-6594967",1,0.000440917107583774,2104,"KLHL21","-",-4244,"KLHL21","-","KLHL21","KLHL21*"
"chr1",8489120,8489120,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",1,"chr1-8489120",1,0.000440917107583774,2104,"RERE","-",-136717,"RERE","-","RERE","RERE*~"
"chr1",8644698,8644698,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",1099,"chr1+8644698",2,0.000881834215167548,145,"RERE","-",172942,"RERE","-","RERE","RERE*~"
"chr1",8766640,8766640,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",118,"chr1-8766640",1,0.000440917107583774,2104,"RERE","-",51000,"RERE","-","RERE","RERE*~"
"chr1",9755912,9755912,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",853,"chr1+9755912",1,0.000440917107583774,2104,"CLSTN1","-",-26892,"CLSTN1","-","CLSTN1","CLSTN1*"
"chr1",10071725,10071725,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",1,"chr1-10071725",1,0.000440917107583774,2104,"UBE4B","+",38743,"UBE4B","+","UBE4B","UBE4B*"
"chr1",10098241,10098241,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",22,"chr1+10098241",1,0.000440917107583774,2104,"UBE4B","+",65259,"UBE4B","+","UBE4B","UBE4B*"
"chr1",10160540,10160540,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",9,"chr1+10160540",1,0.000440917107583774,2104,"UBE4B","+",-20698,"UBE4B","+","UBE4B","UBE4B*"
"chr1",10269496,10269496,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",1,"chr1-10269496",1,0.000440917107583774,2104,"KIF1B","+",-39101,"KIF1B","+","KIF1B","KIF1B*"
"chr1",11065810,11065810,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",760,"chr1-11065810",1,0.000440917107583774,2104,"FALSE",NA,802,"EXOSC10","-","EXOSC10","EXOSC10"
"chr1",11181949,11181949,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",215,"chr1-11181949",2,0.000881834215167548,145,"MTOR","-",-75419,"MTOR","-","MTOR","MTOR*~"
"chr1",12266515,12266515,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",743,"chr1-12266515",1,0.000440917107583774,2104,"VPS13D","+",36477,"VPS13D","+","VPS13D","VPS13D*"
"chr1",15551335,15551335,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",1152,"chr1+15551335",1,0.000440917107583774,2104,"DNAJC16","+",-20398,"DNAJC16","+","DNAJC16","DNAJC16*"
"chr1",15658891,15658891,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",2,"chr1+15658891",1,0.000440917107583774,2104,"DDI2","+",-2166,"DDI2","+","DDI2","DDI2*"
"chr1",16566732,16566732,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",1,"chr1+16566732",1,0.000440917107583774,2104,"NBPF1","-",-4306,"NBPF1","-","NBPF1","NBPF1*"
"chr1",19456415,19456415,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",54,"chr1+19456415",1,0.000440917107583774,2104,"CAPZB","-",28292,"CAPZB","-","CAPZB","CAPZB*"
"chr1",19616602,19616602,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",16,"chr1+19616602",1,0.000440917107583774,2104,"MINOS1,MINOS1-NBL1","+",-13219,"MINOS1","+","MINOS1","MINOS1*"
"chr1",20800773,20800773,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",945,"chr1-20800773",1,0.000440917107583774,2104,"FALSE",NA,5518,"EIF4G3","-","EIF4G3","EIF4G3"
"chr1",21728218,21728218,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",10,"chr1+21728218",1,0.000440917107583774,2104,"USP48","-",-373,"USP48","-","USP48","USP48*"
"chr1",22469067,22469067,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",1792,"chr1+22469067",1,0.000440917107583774,2104,"ZBTB40","+",17217,"ZBTB40","+","ZBTB40","ZBTB40*"
"chr1",23295870,23295870,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",8,"chr1+23295870",1,0.000440917107583774,2104,"FALSE",NA,8819,"HNRNPR","-","HNRNPR","HNRNPR"
"chr1",23746022,23746022,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",1,"chr1+23746022",1,0.000440917107583774,2104,"ELOA","+",2657,"ELOA","+","ELOA","ELOA*"
"chr1",23749205,23749205,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",26,"chr1+23749205",1,0.000440917107583774,2104,"ELOA","+",5840,"ELOA","+","ELOA","ELOA*"
"chr1",24530632,24530632,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",11,"chr1+24530632",1,0.000440917107583774,2104,"RCAN3","+",-6388,"RCAN3","+","RCAN3","RCAN3*"
"chr1",25455265,25455265,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",51,"chr1-25455265",1,0.000440917107583774,2104,"TMEM57","+",24408,"TMEM57","+","TMEM57","TMEM57*"
"chr1",25461575,25461575,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",3,"chr1+25461575",1,0.000440917107583774,2104,"TMEM57","+",30718,"TMEM57","+","TMEM57","TMEM57*"
"chr1",26559389,26559389,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",78,"chr1-26559389",1,0.000440917107583774,2104,"RPS6KA1","+",13538,"RPS6KA1","+","RPS6KA1","RPS6KA1*~"
"chr1",27458348,27458348,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",495,"chr1-27458348",1,0.000440917107583774,2104,"WASF2","-",31839,"WASF2","-","WASF2","WASF2*~"
"chr1",27459364,27459364,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",1265,"chr1+27459364",1,0.000440917107583774,2104,"WASF2","-",30823,"WASF2","-","WASF2","WASF2*~"
"chr1",27776312,27776312,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",1148,"chr1+27776312",1,0.000440917107583774,2104,"STX12","+",3130,"STX12","+","STX12","STX12*"
"chr1",27786313,27786313,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",24,"chr1+27786313",1,0.000440917107583774,2104,"STX12","+",13131,"STX12","+","STX12","STX12*"
"chr1",28074022,28074022,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",5,"chr1+28074022",1,0.000440917107583774,2104,"EYA3","-",14615,"EYA3","-","EYA3","EYA3*"
"chr1",28215968,28215968,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",2,"chr1+28215968",1,0.000440917107583774,2104,"DNAJC8","-",-15690,"DNAJC8","-","DNAJC8","DNAJC8*"
"chr1",28576734,28576734,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",105,"chr1+28576734",2,0.000881834215167548,145,"TRNAU1AP","+",-1811,"TRNAU1AP","+","TRNAU1AP","TRNAU1AP*"
"chr1",28975918,28975918,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",14,"chr1+28975918",1,0.000440917107583774,2104,"EPB41","+",61343,"EPB41","+","EPB41","EPB41*"
"chr1",31908481,31908481,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",537,"chr1-31908481",1,0.000440917107583774,2104,"PTP4A2","-",-2061,"PTP4A2","-","PTP4A2","PTP4A2*"
"chr1",32019011,32019011,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",1,"chr1-32019011",1,0.000440917107583774,2104,"KHDRBS1","+",5318,"KHDRBS1","+","KHDRBS1","KHDRBS1*"
"chr1",32019167,32019167,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",202,"chr1-32019167",1,0.000440917107583774,2104,"KHDRBS1","+",5474,"KHDRBS1","+","KHDRBS1","KHDRBS1*"
"chr1",32031873,32031873,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",1,"chr1-32031873",1,0.000440917107583774,2104,"KHDRBS1","+",-12008,"KHDRBS1","+","KHDRBS1","KHDRBS1*"
"chr1",32154387,32154387,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",855,"chr1+32154387",1,0.000440917107583774,2104,"KPNA6","+",-22180,"KPNA6","+","KPNA6","KPNA6*"
"chr1",32258926,32258926,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",1503,"chr1-32258926",1,0.000440917107583774,2104,"LCK","+",7688,"LCK","+","LCK","LCK*~!"
"chr1",32630823,32630823,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",3,"chr1+32630823",1,0.000440917107583774,2104,"ZBTB8OS","-",-9608,"ZBTB8OS","-","ZBTB8OS","ZBTB8OS*"
"chr1",35739282,35739282,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",7,"chr1-35739282",1,0.000440917107583774,2104,"CLSPN","-",-7171,"CLSPN","-","CLSPN","CLSPN*"
"chr1",38974653,38974653,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",6,"chr1+38974653",1,0.000440917107583774,2104,"FALSE",NA,-16590,"AKIRIN1","+","AKIRIN1","AKIRIN1"
"chr1",39262601,39262601,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",15,"chr1+39262601",1,0.000440917107583774,2104,"MACF1","+",178435,"MACF1","+","MACF1","MACF1*~"
"chr1",39274509,39274509,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",1444,"chr1+39274509",2,0.000881834215167548,145,"MACF1","+",190343,"MACF1","+","MACF1","MACF1*~"
"chr1",39366210,39366210,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",108,"chr1-39366210",1,0.000440917107583774,2104,"MACF1","+",-120928,"MACF1","+","MACF1","MACF1*~"
"chr1",39542604,39542604,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",1,"chr1-39542604",1,0.000440917107583774,2104,"PPIEL","-",17094,"PPIEL","-","PPIEL","PPIEL*"
"chr1",39879665,39879665,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",10,"chr1-39879665",1,0.000440917107583774,2104,"TRIT1","-",3846,"TRIT1","-","TRIT1","TRIT1*"
"chr1",40193673,40193673,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",930,"chr1+40193673",1,0.000440917107583774,2104,"RLF","+",32305,"RLF","+","RLF","RLF*~"
"chr1",40230138,40230138,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",984,"chr1+40230138",1,0.000440917107583774,2104,"RLF","+",-10783,"RLF","+","RLF","RLF*~"
"chr1",42667134,42667134,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",55,"chr1+42667134",1,0.000440917107583774,2104,"PPIH","+",8758,"PPIH","+","PPIH","PPIH*"
"chr1",42708894,42708894,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",1,"chr1-42708894",1,0.000440917107583774,2104,"FALSE",NA,5091,"YBX1","+","YBX1","YBX1~"
"chr1",43360877,43360877,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",124,"chr1-43360877",1,0.000440917107583774,2104,"CDC20","+",1923,"CDC20","+","CDC20","CDC20*~"
"chr1",43797051,43797051,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",973,"chr1+43797051",1,0.000440917107583774,2104,"ST3GAL3","+",89519,"ST3GAL3","+","ST3GAL3","ST3GAL3*"
"chr1",44780385,44780385,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",475,"chr1-44780385",1,0.000440917107583774,2104,"FALSE",NA,1645,"RPS8","+","RPS8","RPS8"
"chr1",44916770,44916770,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",1,"chr1+44916770",1,0.000440917107583774,2104,"EIF2B3","-",-42242,"EIF2B3","-","EIF2B3","EIF2B3*"
"chr1",44922996,44922996,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",1253,"chr1+44922996",2,0.000881834215167548,145,"EIF2B3","-",-48468,"EIF2B3","-","EIF2B3","EIF2B3*"
"chr1",45448464,45448464,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",104,"chr1+45448464",1,0.000440917107583774,2104,"TESK2","-",42704,"TESK2","-","TESK2","TESK2*"
"chr1",45448472,45448472,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",1,"chr1+45448472",1,0.000440917107583774,2104,"TESK2","-",42696,"TESK2","-","TESK2","TESK2*"
"chr1",45660774,45660774,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",43,"chr1-45660774",1,0.000440917107583774,2104,"GPBP1L1","-",25856,"GPBP1L1","-","GPBP1L1","GPBP1L1*"
"chr1",46289003,46289003,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",940,"chr1-46289003",1,0.000440917107583774,2104,"LRRC41","-",-10604,"LRRC41","-","LRRC41","LRRC41*"
"chr1",50709718,50709718,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",90,"chr1+50709718",1,0.000440917107583774,2104,"FAF1","-",250546,"FAF1","-","FAF1","FAF1*"
"chr1",51291224,51291224,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",1,"chr1+51291224",1,0.000440917107583774,2104,"TTC39A","-",-3967,"TTC39A","-","TTC39A","TTC39A*"
"chr1",51517536,51517536,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",143,"chr1-51517536",1,0.000440917107583774,2104,"EPS15","-",1787,"EPS15","-","EPS15","EPS15*~"
"chr1",51757183,51757183,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",1036,"chr1-51757183",1,0.000440917107583774,2104,"OSBPL9","+",27370,"OSBPL9","+","OSBPL9","OSBPL9*"
"chr1",52461592,52461592,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",2,"chr1+52461592",1,0.000440917107583774,2104,"ZCCHC11","-",-38317,"ZCCHC11","-","ZCCHC11","ZCCHC11*"
"chr1",53815988,53815988,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",1,"chr1+53815988",1,0.000440917107583774,2104,"NDC1","-",22564,"NDC1","-","NDC1","NDC1*"
"chr1",54035771,54035771,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",365,"chr1-54035771",1,0.000440917107583774,2104,"TMEM59","-",-9091,"TMEM59","-","TMEM59","TMEM59*"
"chr1",54364885,54364885,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",17,"chr1-54364885",1,0.000440917107583774,2104,"SSBP3","-",41510,"SSBP3","-","SSBP3","SSBP3*~"
"chr1",55083851,55083851,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",42,"chr1+55083851",1,0.000440917107583774,2104,"USP24","-",-17493,"USP24","-","USP24","USP24*~"
"chr1",58295861,58295861,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",1,"chr1-58295861",1,0.000440917107583774,2104,"FALSE",NA,-45322,"DAB1","-","DAB1","DAB1"
"chr1",62634997,62634997,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",600,"chr1-62634997",1,0.000440917107583774,2104,"DOCK7","-",-50893,"DOCK7","-","DOCK7","DOCK7*"
"chr1",66966431,66966431,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",17,"chr1+66966431",1,0.000440917107583774,2104,"MIER1","+",-22188,"MIER1","+","MIER1","MIER1*~"
"chr1",66968745,66968745,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",35,"chr1-66968745",1,0.000440917107583774,2104,"MIER1","+",-19874,"MIER1","+","MIER1","MIER1*~"
"chr1",70230725,70230725,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",14,"chr1-70230725",1,0.000440917107583774,2104,"SRSF11","+",-21293,"SRSF11","+","SRSF11","SRSF11*"
"chr1",70990260,70990260,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",1,"chr1-70990260",1,0.000440917107583774,2104,"PTGER3","-",-19480,"PTGER3","-","PTGER3","PTGER3*"
"chr1",71724046,71724046,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",1168,"chr1+71724046",1,0.000440917107583774,2104,"NEGR1","-",-321105,"NEGR1","-","NEGR1","NEGR1*"
"chr1",75386087,75386087,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",1,"chr1-75386087",1,0.000440917107583774,2104,"SLC44A5","-",-179698,"SLC44A5","-","SLC44A5","SLC44A5*"
"chr1",75728921,75728921,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",1526,"chr1+75728921",1,0.000440917107583774,2104,"ACADM","+",4575,"ACADM","+","ACADM","ACADM*~"
"chr1",77739467,77739467,1,"-","GTSP1211","hg38","p03712-45","PBMC","d0",154,"chr1-77739467",1,0.000440917107583774,2104,"USP33","-",20412,"USP33","-","USP33","USP33*"
"chr1",78621827,78621827,1,"+","GTSP1211","hg38","p03712-45","PBMC","d0",3,"chr1+78621827",1,0.000440917107583774,2104,"IFI44L","+",1446,"IFI44L","+","IFI44L","IFI44L*"
